med	you
brd-k07033348	-1.4109391560862465
brd-k83893121	-0.8679213251961162
peruvoside	-1.3515508159579928
brd-k77235585	-1.2314512244650746
brd-k40189164	1.1119812905699447
brd-k72430479	0.4756028346594478
brd-k23429973	0.8085196587802058
brd-k39030761	0.09235953165646694
brd-k08805764	0.1978162711773913
brd-k63305270	-0.21761983033808138
brd-k92498491	-0.3684514026930012
brd-k15358569	0.17525278522418758
brd-k53640012	-0.24045815204999663
brd-k54756845	0.9455020588128897
brd-k13641963	-1.0834662021076802
brd-k37237818	0.16130117359776075
brd-k99839793	0.7760325039616512
brd-k58480962	0.16412496751987332
brd-k57134435	-1.0641055778485402
brd-k55857083	0.10522943790463408
brd-k82469231	-0.208968986188525
brd-k07275374	0.25788427784239226
brd-k06574200	1.4485472902025984
brd-k16995194	-0.0638128377593459
brd-k45700898	-0.12087624186024166
brd-k38615358	-0.7505250852480632
brd-k74554256	0.05533777751145801
brd-k94293016	-0.517904544698603
brd-k23802982	0.055378985932312
brd-k45695360	-0.14602613784512264
brd-k77899084	-0.2137542709242679
brd-k93380196	0.44291108355676817
brd-k30231186	-1.0217433012620414
brd-a32065788	1.5554086345633735
brd-k16376056	0.20752232413956026
brd-k76294510	-0.28889937500574386
brd-k41732846	0.43451401620096597
brd-k41008930	1.2694692262282614
brd-k71059148	1.211077382402382
brd-k48668625	1.3939415727916582
brd-k47517065	0.1461134388694318
brd-k07536006	0.3616587539029265
brd-k54986816	-0.8537275327210511
brd-k35432283	1.0454504526319481
brd-k82340687	-1.2093262608815736
brd-k27775808	0.5478755593091384
brd-k75388977	0.1805670390698438
brd-k56250581	0.46049251578468564
brd-k60693111	1.3276929825682393
brd-k35451338	0.5420794961890234
brd-k29794647	0.5325238613267427
brd-k27009196	-0.11188656006654288
brd-k07438289	-0.5787293283285789
brd-k07627743	2.174871746256958
brd-k98621344	-1.6695682296295427
brd-k12017137	0.1329225674508918
brd-k74842589	0.9832541545626791
brd-k85646123	0.3924267428206555
brd-k38044934	0.4513627155649538
brd-k99994453	0.1845505748989119
brd-k90361987	0.4666639296799117
brd-k59549646	0.48901388909505256
brd-k82364958	-0.4449802644039838
brd-k80848948	-0.7303580604010284
brd-k93203589	0.04792132365582584
brd-k05745188	0.4604370832833337
brd-k88684430	0.011469854494326425
brd-k95710843	-0.44794407009887444
brd-k03391109	-1.252346867475751
brd-k37203945	0.32811323902020506
brd-k16567490	0.07273866670891421
brd-k89354557	-0.06806297432434012
brd-k06896230	0.3144569650142335
brd-k01176062	0.7370479727241945
brd-k19330527	1.3953391081655675
brd-k30150248	-1.2052259645813495
gsk-650394	1.6992513415081447
brd-k41042536	0.4111830288477186
sa-1922927	0.8052740427758885
brd-k51862446	0.346375166665303
brd-k75674991	-0.44337439231623355
brd-k72808738	0.1722804288894208
brd-k44624970	1.3454355536929672
brd-k09989112	-0.22433109316173397
brd-k07768565	1.6538533278419394
brd-k29253960	0.9994293525241263
brd-k48805623	0.5617216293335101
brd-k61599229	0.08633206232409933
brd-k12385780	0.0146665038574325
brd-k61556970	-0.14185321606243784
brd-k81665681	-0.45925385651017764
brd-k39561907	1.3375563169011482
brd-k05615182	-0.5335322592904236
brd-k96659448	-0.17516533209195004
pp-242	0.5751567892034966
brd-a84066268	-1.0024951377823326
brd-k17144088	-0.33063831465196203
brd-k43550773	1.626445106743059
brd-k35932822	-0.16803568948019112
brd-k62841356	-0.33185718768016764
brd-k24348220	0.21222348652842735
brd-k57406954	-0.4255713979074604
brd-k34136030	0.05425616573491397
brd-k32035967	0.7176269006828142
brd-k43579410	-0.4161210573543187
brd-k33637182	-0.016830760683766297
brd-k90077012	-1.168425743437469
brd-k59261651	0.34913522298129246
brd-k72869385	-0.22479596309464325
brd-k04013642	1.1897322042181886
brd-k57884454	-0.77159502318536
brd-k26817071	0.5061167305448978
brd-k14000735	0.7793618375418901
brd-k04540960	-1.3209676789888547
brd-k17897186	-0.4002305545837259
brd-a68202111	0.7574862525242223
bix-02189	-0.17532272396510185
brd-k65200617	-0.5586077773181175
brd-k24663282	-0.05298809418449928
brd-k66793411	1.611060522832563
brd-k03496358	0.026291639765689774
brd-k56928281	0.3533344361547126
brd-k71154829	-0.853624922270946
brd-k29081238	-1.146835834137311
brd-k54558492	-0.9080782677079334
brd-k22577612	0.685152865899881
brd-k55341496	0.49477919585026436
brd-k09553491	0.23230168486796243
brd-k00663064	0.30234731625897004
brd-k14370088	0.8005077322646164
brd-k37743233	-0.18950575653135715
brd-k39420925	-1.0029363178460433
brd-k94005961	0.7378344014023256
cantharidin	0.813735531182092
brd-k64257929	-0.3799724867965036
brd-k01312966	-1.1068089953048528
brd-k20098898	-0.4259891405360631
brd-k87765798	-0.9353091509410119
brd-k72234025	-0.6535618180217674
brd-k74506886	0.90802934428796
brd-k51750373	0.4190573976391673
brd-k05205967	-1.6520421382727852
brd-k35213218	0.523411045556281
brd-k72539944	-0.803199533287224
brd-k37516186	-2.038569221887233
brd-k71612465	-1.1539043724024796
brd-k10017294	0.6617597847149805
brd-k04457555	-1.2946599774903813
brd-k14090520	0.441738375831286
brd-k01251033	-0.16172960462742836
brd-k66703091	0.1910242860794079
brd-k61050695	-1.1668578985527072
brd-k64615396	0.8951521187287559
brd-k79873567	-2.2960835101581063
brd-k07476834	-2.065793412618739
brd-a88765664	-0.7096852722863346
brd-k72561299	0.17999999443890588
brd-k07276035	-1.6657001310330009
brd-k74923162	-0.3288551942790861
brd-k27638907	0.2638168116533578
brd-k53582057	-0.7418059105045809
brd-k99842945	-0.7245372117570713
brd-k53923090	-0.6420553883983668
brd-k04361415	0.7950257026708247
brd-k81119027	-0.3478859093774614
brd-k26214610	-0.42766334133304634
brd-k75234292	-0.9559640168610863
brd-k57698173	-1.3657336603369057
brd-k41342615	-1.0374003459499854
brd-k42136113	-0.12863861279926686
brd-k58969952	0.3730694815780061
brd-k65464785	-0.44093378719023524
brd-k59733592	-0.8904208081133296
brd-k48475203	-0.27902587177335975
brd-k14628187	-0.4230048613715653
brd-k60218284	-0.9356885579704134
brd-k17808354	-0.4666093529770034
brd-k60260474	-0.7091740358182377
brd-k73224765	-0.1872845757936481
brd-k21569926	-1.4062220257467513
brd-k87634799	1.2005812991415403
brd-k78915806	-0.9580710818195306
brd-k88426506	0.6672783782553785
brd-k68971353	1.1396678560437723
brd-k13175698	1.0413553832965388
brd-k53669914	0.7712319368229967
brd-k87467896	-0.1649933122116251
brd-k19112099	0.600088567474402
brd-a02836799	0.27550925166803525
brd-k96285502	-0.49962630024423155
brd-k38851002	0.433441198931551
brd-k94719962	-0.21975057740724213
brd-k77191339	-0.5353101523829538
brd-k69236395	0.4792945951611333
brd-k63874400	-1.0357266135960885
brd-k26119753	-0.11891532653579882
brd-k62346407	0.20044897996305042
brd-k46532981	-0.9586127013592346
brd-k60833663	-0.4568123428631897
brd-k13648806	0.6413435675373123
brd-k78014537	1.0536518563899073
brd-k12266212	-0.729976751695625
brd-k47692589	0.08246193002683418
brd-k40397365	0.7934805726630955
brd-k08198779	0.11277488224883662
brd-k46268437	-0.21392337185297516
brd-k35745977	-0.20351627236095274
brd-k40941329	-1.3379906289449832
brd-k43814749	0.09621756407309105
brd-k30160673	0.4451050665959974
brd-k45534781	0.40920774919928743
brd-k16128171	0.35912426668142433
brd-k78235165	-0.5084227187963207
brd-k63662683	1.1506722194346652
brd-k43498025	-0.29735291526884894
brd-k65567503	1.1445354829901597
brd-k99750636	0.6597275835647745
brd-k99469128	-0.6735240296859153
brd-k63261117	-0.32075317574285694
brd-k08039986	1.1485957275569174
brd-k34810022	-0.12042890361387043
brd-k26457096	0.5814965795041208
brd-k72345505	1.3274460224600781
brd-k82750814	-1.1705606995822453
brd-k23543378	1.9982228694756359
brd-k50160200	0.8631561306380646
brd-k10799838	0.13040454042253044
brd-k37268490	0.9177192667281144
brd-k84679731	0.44614149195440567
brd-k64551861	0.5182091034196634
brd-k38632726	0.8020604992196769
brd-k62865272	-0.43027234437318757
brd-k51916742	-0.13573467145359489
brd-k83860226	0.3397031686090699
brd-k10542638	0.20499569920773306
brd-k00505809	0.8147818995558203
brd-k70839030	0.023325565414078302
brd-k00412766	-1.189735084625287
brd-k01448700	0.6262609924271181
brd-a87384553	1.0134123278616727
brd-k70923866	0.9138713741005225
brd-a99879977	0.6610272795465965
brd-k37317589	0.9272570792278951
brd-k66732164	-1.053613849024945
brd-k10731645	-0.6619431615914142
brd-k82544341	-0.41384624977220624
brd-k81524996	1.4226571033012334
brd-k39001644	-0.20752366770568323
brd-k60631585	1.5455992970660477
brd-k69372544	0.11700489056198304
brd-k28782753	-0.5279438576012355
brd-k64256554	-0.854512678050519
brd-k91454871	1.1774419221732193
brd-k83982653	0.6992252207659614
brd-k55290744	0.7247011277821535
brd-k14023656	-0.2288499939891512
brd-k27096101	-0.19867277487472737
brd-k60393413	-0.0058915335693138565
brd-k87927861	0.08747930454917217
brd-k87268239	-0.3976572863961004
brd-k31800869	0.44614701285692243
brd-k56647759	0.44066472830177056
brd-k75065443	-0.002304170894046005
brd-k33528640	0.07316330651654022
brd-k02448874	-1.2404691481418668
brd-k03194608	0.35920746269119636
brd-k75725875	0.13925396974791435
brd-k53739837	1.0964985716002398
brd-k55341184	0.3590650130619429
brd-k45307260	-0.16134347621383294
brd-k52497027	-0.17902228146599883
brd-k95823739	1.2865189425617394
brd-k37728465	-0.7859753902768126
brd-k12598223	0.6604235322503669
brd-k42678365	0.4919218910635468
brd-k07508147	0.1328250722326863
l-744832	-0.19211786258568564
brd-k96903816	-0.13308532194686887
brd-k87888439	0.2657130826499501
brd-k84963986	0.9933356139186073
brd-k29309835	-1.5012325063606293
brd-k81249055	-1.3861356247992163
brd-k21325303	0.47081987342708853
brd-k22836524	-0.5995627056386379
brd-k08146255	-0.6062057667961088
brd-k05378136	0.3189085663415425
brd-k67526586	-0.2625959369478146
brd-k76528265	0.47789956954952056
brd-k70880645	-1.4694467248928613
brd-k37185609	-0.8133508057282562
brd-k89107430	0.7402593011915333
brd-k62876373	1.4010211163398956
brd-k49934959	-1.269075908112259
brd-k90608600	1.2954815350629711
brd-k74042299	-0.09179977327728524
brd-k30342454	-0.009259164248416898
brd-k15825608	-0.9549945105839608
brd-k25029498	-0.40806599906597985
brd-k05678583	-1.3255202858446362
brd-k57328348	0.6140083028754423
brd-k04309313	0.8931995770889549
brd-k34960081	0.8201883326426325
brd-k70397964	-0.5300198880192758
brd-k90619727	0.2504144827213846
brd-k38454082	-0.2716561559198296
brd-k34095629	-0.8597213921735569
brd-k89161054	0.8987919930762813
brd-k15634164	0.43846415447695614
brd-k76970388	-0.9941336613881475
brd-k67925802	-0.019636204458680327
brd-k93291593	-0.46673916254427483
brd-k16717061	0.7978337453093733
brd-k50916779	-0.22381037321781594
brd-k55385841	-1.6769503088320779
brd-k29407738	-0.6741441597816272
brd-k09110452	-1.2073723000383718
brd-k96194602	0.36288859954009556
brd-k78484446	0.05567549171930531
brd-k77144489	0.3171793846482934
brd-k34174785	0.6898813100546569
brd-k69286267	0.6965426033678686
brd-k56219428	0.22217792423558247
brd-k43286821	0.7070453639539978
brd-k72055444	-1.1100116187621767
brd-k30935394	0.3183858742529713
brd-k04617562	-0.2616584900528653
brd-k65959597	-0.03508848985842764
brd-k97466946	1.006982721133269
brd-k56584267	-1.4203338854801326
brd-k80598371	-1.0942204594281355
brd-k30883461	-0.06823065563350103
brd-k53293903	-0.8859478181538819
brd-k50079182	-0.4747742947545382
brd-k07298554	0.022070358753330296
brd-k06296238	0.21104184168377993
brd-k44968548	0.6314063209157749
brd-k08130208	0.28270004813020694
brd-k06973013	-0.17782234464355268
brd-k01427177	-0.28943255019531183
brd-k01591707	-0.7040356068333536
brd-k41390249	-1.158340096138161
brd-k18377730	-0.12782373568157615
brd-k56847293	0.3392966043502004
brd-k99398689	-0.08086077578506437
brd-k12878711	1.110825524487739
brd-k47992037	-0.045850646532462735
brd-k68689263	-0.1606134615131393
brd-k92431661	-1.9040797573047954
brd-k70068608	0.004875191841558604
brd-k25214457	-0.29219116552180036
brd-k74757268	-0.5782297197737858
brd-k67868064	-0.17909960609542303
brd-k70559158	1.5828662431087546
brd-k85007671	-0.36274470394792824
brd-k23438281	0.6963398652007561
brd-k10879245	0.3612675350476906
brd-k22280018	-0.4396433458945452
brd-k08781018	-0.10740990456512076
brd-k37149438	0.3617111901171881
brd-k89000102	-0.025428359855785565
brd-k91501298	-0.11701471928408544
brd-k10846668	0.3915151797094482
brd-k57180092	0.6984452096837861
brd-k73080020	-0.5339203791836339
brd-k99692850	-0.6995155707016308
brd-k45386827	-0.7425045282113923
brd-k05885800	-0.21331262009248977
brd-k92043077	-0.9411028438132854
brd-k78496556	-0.9917642665567388
brd-k93156709	0.5700807296898266
brd-k43680293	0.9140628036436355
brd-k51934037	0.7868567688599862
brd-k84951011	-0.17707262184368364
brd-k41908462	0.002872174122275244
brd-k51511759	-1.2966053501389916
brd-k13369161	0.36859378111050684
brd-k17083260	-1.1100234804057472
brd-k15998522	0.14269334140551268
brd-k09613355	0.9386173748789618
brd-k11957311	-0.8535435976925617
brd-k19969618	0.08395821971577402
brd-k84807441	-0.020109260400470782
brd-k86948282	-6.383893014460594e-4
brd-k25388406	-1.3013891391637349
brd-k21017376	-0.13455306858783542
brd-k41377239	0.45994723534566206
brd-k53642448	-0.03237624281256246
brd-k14593092	-0.19100728468929315
brd-k84724939	1.4293716155564198
brd-k60751982	-0.7533313981286737
brd-k42486494	0.08227904927274726
brd-k66446284	-0.7590931546606577
brd-k70794677	0.3339901099957024
brd-k97440728	1.8420477001410747
brd-k02043218	1.0343678850154425
brd-k07922534	0.22330011142374323
brd-k40690989	0.973107645526014
brd-k40576182	-0.27076391160732044
brd-k78518750	-0.9874241497656976
brd-k59887251	-0.6888101511815378
brd-k14187559	-0.150541490399034
brd-k81261525	1.0348117168179791
brd-k18832733	-0.022907770582815457
brd-k01678149	0.6261364863353494
brd-k39947788	0.6945261186596673
brd-k31441680	0.21444919032393994
brd-k62083683	1.5125502747212518
brd-k05278519	2.1108601526855977
brd-k42951169	1.1206733969470404
brd-k05702937	0.08658416706871484
brd-k47436535	0.24546071398739686
brd-k72147201	-1.2440236618625844
brd-k65572849	0.9132714499996598
brd-k64643280	0.38635837563971753
brd-k16826857	-0.4742853751925864
brd-k49988555	-0.7472014266191755
brd-k29033329	1.0363566044268637
brd-k89194506	-0.33927684062610086
brd-k08607084	0.3973954873982484
brd-k92327934	0.6350313273632604
brd-k02549628	0.4522023320758224
brd-k51626376	0.5491253724727138
brd-k88844437	0.018627158547673967
brd-k66261897	0.2923075642918207
brd-k55137639	0.8320048923441598
brd-k52435112	-0.8306749172011133
brd-k49797414	0.22165800867817237
brd-k77051246	1.7035275940410657
brd-k37073485	2.326188164764954
brd-k71894218	0.24154751080816103
brd-k41593073	0.3633190460458361
brd-k06432527	1.08482336410455
brd-k37226311	-1.238994767523083
brd-k92666980	0.20529996284127205
brd-k48454318	0.6676094705727531
brd-k83941994	-0.6186438034698996
brd-k72837898	-0.17080642296930754
brd-k75051049	0.14948973964201426
brd-k02290471	-0.11923425139490841
brd-k24319052	0.21201786302108513
brd-k40655550	0.7428632743737367
brd-k85119394	0.5956830635630754
brd-k13217265	1.0316626219443472
brd-k36633782	1.4186206727020927
brd-k03476588	0.25579760979690264
brd-k15234288	0.45601110528330385
brd-k00177096	-0.36188740821840376
brd-k75828577	0.13776699685798297
brd-k19601332	0.5380017858355547
brd-k59562667	1.1265057159953356
brd-k50012739	-1.0710776588411728
brd-k14666757	1.8432641124891334
brd-k48619543	0.08963552547612552
brd-k44660322	-0.12325831939562487
brd-k34182570	-0.7344198717401185
brd-k86638751	-0.9396316299807852
brd-k28317853	-0.7770806713056456
brd-k11826883	-0.6227678193177617
brd-k21953167	0.4647923789876085
brd-k28615450	-0.43694324189130346
brd-k35247118	-0.1221057631609399
brd-k27064849	1.3969992860115812
brd-k19033174	1.1477609718596564
brd-k71614913	-0.9663073343381537
brd-k15638296	0.074439133941436475
brd-k44079161	-0.5413777979045913
brd-k30180607	-0.4793072267475965
brd-k95195947	0.9816108203719043
brd-k89419248	-0.330755564712885
brd-k38181288	0.1349739494183211
brd-k93473872	-0.06512658187534014
brd-k30315899	0.05736650539197761
brd-k59201357	0.6866809666568168
brd-k29097491	0.03877299735067965
brd-k00144236	-0.4503382828480507
brd-k28036193	0.5503248363240483
brd-k63017287	-1.3365126551192579
brd-k82263627	-1.7625576121231488
brd-k05469482	-0.002373600817722666
brd-k18891555	-0.025355955213847856
brd-k19607523	0.5288682130565335
brd-k52955163	-0.44577495495566755
brd-k32585359	-0.366341399464696
brd-k65134192	-0.05151612945544857
brd-k27431449	-0.09851953946417838
brd-k14721343	0.5268430176604795
brd-k98832591	-0.10898780527304634
brd-k82226238	-0.1490211464827074
brd-k26391060	0.2688597730883837
brd-k90070572	0.9483235274943138
brd-k17698750	0.35256119617749365
brd-k20278954	0.36260810685956313
brd-k90310644	1.3522546020617985
brd-k47558670	0.6967263066010803
brd-k26553253	-0.416628517782111
brd-k92959281	0.16404749700782836
brd-k48031880	0.4026577336163361
brd-k42400758	-0.16547214486620987
brd-k74569352	0.10342377658597737
brd-k35443780	-0.44460484227568786
brd-k81654062	-1.3995440464640554
brd-k17712926	0.05059650586572601
brd-k08617930	0.24714929527735435
brd-k57127959	-1.1348109126568002
brd-k94725447	-0.14228348927484796
brd-k26778237	-1.400654140803031
brd-k19431609	-0.021674784568986378
brd-k00600835	-1.1494178134228872
brd-k74020160	-0.41027511385112525
brd-k31695944	0.5554228533281403
brd-k70337365	-0.3204821027037078
brd-k47170156	-0.2262735327832576
brd-k56269643	-1.1648217740365316
brd-k07734969	-0.9709618374452271
brd-k88722443	1.290284907647668
brd-k39431601	-0.10581735677881206
brd-k03589483	-0.2876739837190399
brd-k91250867	-0.11377352764598929
brd-k75023015	-0.2205262583907491
brd-k38805748	-0.3288665258651983
brd-k96343378	-0.04083436399311872
brd-k90234489	-1.1847164109116972
brd-k67794838	0.2613473305210449
brd-k36192494	-0.12918149772550402
brd-k05322955	-0.6027430727317707
brd-k56116682	-1.0357758570576825
brd-k10779199	-1.0263703388394922
brd-k68541237	-0.36346607466010933
brd-k34544769	0.4895756412781122
brd-k07577534	-0.8432785084932634
brd-k68315360	-0.7321676501724882
brd-k71379723	-1.0559186036735808
brd-k16563572	0.512470794749364
brd-k04076294	-0.16894096176453338
brd-k53986871	-0.1013633642789969
brd-k01615174	-0.6187627436733257
brd-k48505466	-1.5022393050583545
brd-k28080909	-0.03793210289504112
brd-k81332148	-0.9548089083620275
brd-k35616093	0.2929698213755082
brd-k85751793	-1.458991458516225
brd-k35701136	0.4126751411700259
brd-k12360898	-0.7985681370311698
brd-k74566474	0.0691480322425585
brd-k37765157	-0.2646657859464607
brd-k00816125	-0.4930545896560899
brd-k48508383	-0.8119941816872348
brd-k44559054	0.4658295267226749
brd-k63157607	-0.5717644218090695
brd-m06931697	0.22795229191747804
brd-k17197507	0.836734520912772
brd-k20624574	-0.26346744075308454
brd-k94034047	1.9379011187565276
brd-k16479870	1.480586867867178
brd-k03883227	1.5004035640761988
brd-k17103381	0.3980033372329419
brd-k08614872	0.8053798938801894
brd-k81732150	0.030343603922976754
brd-k63375110	1.0924168582100968
brd-k12837223	0.8641589151781607
brd-k47533800	-0.08889829772053086
brd-k47077178	-0.43575471731163073
brd-k64618192	0.0868667771429485
brd-k02375958	1.1965828914654137
brd-k16227029	0.03453097182127658
brd-k83155387	0.8760916753431145
brd-k25496062	-1.4383372344220258
brd-k24946412	-0.8544086137068101
brd-k02654447	-0.8664208946088939
brd-k52047117	-0.6444504583561741
rvx-208	-0.6422560783213432
otx-015	0.6814787600978189
brd-a42966393	-0.2799792472629349
purpurogallin	0.26946679307434507
brd-a84524317	0.2028480579358462
brd-a14233223	0.07975151885349221
brd-k34311178	0.07350882585138961
brd-k10693654	0.9620884028020722
iwp-2	0.7832125207779694
unc-0638	0.042195759164242286
brd-k87349682	-0.7104005722224543
bml-284	-0.30283756808724993
brd-k68946329	-0.1929621002898302
brd-a29957585	-0.33622500876458206
brd-k09398529	-0.5118526840702154
ramelteon	0.6459033821078872
ellagic-acid	-0.610602519671918
brd-a20602349	0.2553584437036235
harmine	-1.628704070613441
brd-a23473781	-0.2582842682112517
brd-a85739295	0.20390876077580716
brd-k84709923	-0.21357916159831009
brd-a13005505	0.1770768967629721
gallic-acid	0.03890175433198334
brd-k21345115	0.5315467048864652
brd-a20106178	0.17657477917412173
brd-a69826632	-0.7617599633903455
brd-a54574925	-0.0966123806895652
brd-a91785330	-1.0687363911542311
brd-k19048219	0.6499110461072919
brd-a92664907	-0.8452691585485357
brd-k32048092	-0.37102952944049217
brd-k09208538	1.5366553849993083
brd-a75771022	-1.7728729711499631
brd-m72639231	-0.07175441286381075
brd-k02140298	0.143066171763329
way-362450	-1.7051051555521677
brd-k68796717	0.0687816100727174
luc_alarin	0.7385154662597003
luc_galanin	1.2488662384397857
luc_galp	1.3085192225678046
galr2_fbs	1.6026185457435913
galr2_alarin	1.1782436425511293
galr2_galanin	0.26957102475562333
galr2_galp	0.31825028964035096
galr2_m617	-1.779667113442961
luc_fbs	0.22841448656401858
luc_m617	0.6717662289829034
lacz_fbs	-0.5875654630338756
lacz_alarin	-0.054561695992048485
lacz_galanin	1.1340112337255543
lacz_galp	1.3026186088951215
galr3_fbs	1.0651827794481334
galr3_alarin	-0.028486213890263526
galr3_galanin	-0.9312638593510053
galr3_galp	0.7187351433712891
lacz_m617	0.20198798385564026
galr3_m617	-0.0039691644002261195
gpr151_fbs	1.4209785461430298
gpr151_alarin	0.5496743947627107
gpr151_galanin	1.781759988726718
gpr151_galp	-0.1411775492779259
kiss1r_fbs	-1.3668697922443902
kiss1r_alarin	-0.5059148049081132
kiss1r_galanin	0.8390025840722121
kiss1r_galp	-0.5534540917290478
gpr151_m617	0.3233992969633938
kiss1r_m617	-1.3087906350101428
galr1_fbs	-1.0693314438560881
galr1_alarin	-0.21386428466705962
galr1_galanin	0.09250972701044961
galr1_galp	-0.7330194183106112
fgfr3_fbs	0.46821758356249976
fgfr3_alarin	-0.5031434191946302
fgfr3_galanin	1.3680945980008343
fgfr3_galp	-0.5125846764295909
galr1_m617	-0.81280975923504
brd-k19826688	1.2574741500221809
brd-k61894884	0.9984700146188896
brd-k11533227	0.07977159228730876
brd-k32307229	-1.0243485875824465
isonicotinohydroxamic-acid	0.23047533950494814
benzohydroxamic-acid	-0.6519905944904669
brd-k83872150	0.9334437566741329
hdac1-selective	1.0670073366909845
brd-k99636700	-1.1370670205248792
hdac3-selective	-0.19231888832887165
brd-k47503321	-0.4344722613147521
brd-k51490254	-0.810074757049634
brd-k24690302	0.14481912234723807
brd-k10436544	-1.5792203374568217
brd-k26510616	-0.486792836697694
brd-k03641750	0.8249437028688742
cyclopentene	-0.8084633035455726
brd-k35832492	1.5530427859544669
brd-k54343811	0.7986379180200477
brd-k01621458	-0.43941926794489944
brd-k29107232	0.3236026060499316
brd-k01737880	0.060095630308854855
agi-5198	-0.6982174200486718
agn-192403	0.6994887311313684
atrasentan	-0.6501472502929018
brd-k27859162	0.8976334488407514
brd-k14929173	-1.1040138442329466
brd-a63236097	0.06214989756668516
brd-k92361663	-1.3145019808148306
ldn-57444	-0.46284603046169726
talmapimod	-0.47202223972090596
sant-2	-0.17778520399881576
oxypurinol	-0.3691500918419316
maxacalcitol	1.2727797545984558
brd-k70739429	0.45130218975480874
azd-3514	0.7374778281817003
gdc-0349	0.9656681574788866
brd-k38024286	-0.3680668655675094
spp-301	-0.23187279860954346
brd-k47438704	0.2610696174707111
brd-k26347562	-0.8808804828042106
brd-k78306794	1.0510446042344073
bazedoxifene	1.5079209595680383
lgx-818	0.5893733696831561
dexniguldipine	-0.9730863926752582
mk-8245	-0.7397664491094025
brd-a62591245	-1.2765967045354958
brd-k17777116	-0.942025852789249
brd-k02764265	-0.29707153645520884
k1448	1.3584220370220985
k-9944	-0.12089096177592466
plerixafor	0.9267697898112651
brd-a56001686	0.6214697081270947
tul_xx087	0.43549578577836184
tul_xxi035	0.9541607331430897
methyl-fasudil	-0.07576095922818865
tul_xix002	1.0639273576591821
mw-stk33-97	0.14069680856946445
brd-k95985487	0.31737426176654643
ml-281	-0.10399216194670917
bg-stk33-55	-0.5382627648714428
bg-stk33-03	-0.5222530327882405
mw-stk33-100	-0.751856871110165
tul_xix003	-1.5177442066922513
brd-k80863915	0.9765705654190718
brd-u37528018	1.0766263008444283
brd-a50590638	-0.07302804803686215
amphotericin	0.14357391973843403
brd-k13959223	0.9336881389302819
brd-a79545933	0.6051448016344456
methylparaben	-0.6095283638973559
brd-a44251274	1.6790310756751796
brd-a13806944	0.1362835865060093
arsenic-trioxide	0.377389130390646
brd-a38479395	0.14650514175519494
brd-u12060954	-0.47719035808256244
mitomycin	0.18794511127913133
lead-acetate	-1.3362955495520379
brd-a44174994	-0.4732358889658718
potassium-dichromate	-1.5951048163047015
amanitin	0.7964352434045995
paraquat	-0.8373749387458177
4-aminophenol	1.1956814694593603
dcv-gsh	-0.5846044311026424
tcv-cys	-0.9060884891002348
citrinin	0.9987698064509409
dfcl-cys	-1.1147491386886093
diatrizoic-acid	-0.5874526655113231
lucitanib	0.19145195530346096
icg-001	0.5712141039279734
tg-02	-0.9517269131001177
filgotinib	-1.1428669612735545
bam-7	-0.39632389531279405
7-hydroxystaurosporine	-1.2022485860160426
talazoparib	1.2211917792166456
epz-5676	0.06664683834692847
iniparib	1.0592946088499193
4-hqn	0.5633302372737821
mk-0752	0.4368011750166551
sgc-cbp30	1.296652804066249
tcs-2002	-0.31391871815922007
idoxuridin	1.0769680999225542
bromosporine	0.22181602198689693
volasertib	-0.31145046805739807
rigosertib	0.4358659338733807
regorafenib	0.618540281944001
geniposide	0.22199718090705062
telbivudine	0.09913667719875759
nu-6027	0.011148009536534994
pha-848125	0.4484025855305427
bms-265246	-0.1468300491932966
ly-2835219	0.42546763707797514
cyt-387	1.0203701956619065
upf-1069	0.592197332431703
nvp-adw742	0.23303906421298282
hypoxanthine	1.1324422082951833
bms-387032	0.7320856743796745
ag-1024	0.7169030557771141
azd-2461	0.49797436642670306
lonafarnib	1.4387093165377234
brd-k44408410	0.25545684015919257
cid-5458317	-0.4851172683464244
gne-477	0.4505814440155522
nms-1286937	-0.36911107148458205
wnt-c59	0.21312183005079458
pfi-1	0.5293502313651368
byk-204165	0.010991161348976255
sgc-0946	0.5537629131133277
myricitrin	0.5786577692010044
bms-777607	-0.332441803502393
bay-87-2243	0.7301809579564151
lgk-974	-0.05356812768758226
iwp-l6	-0.30108554305351726
me-0328	-0.2158233572977943
epothilone-b	-0.3619781540530651
lcl-161	-1.5850308990122377
epz-004777	-0.5906001423824686
s-111	-1.0081717168063509
gzd-824	0.3596827020504733
az-3146	-1.389067230826644
bgt-226	0.10095536691101215
clindamycin-po4	-0.5187829584670516
furafylline	-0.27286089357390964
kasugamycin	-0.27139015038134356
lomofungin	0.11761335060710676
decamethonium	-0.3985622590091839
novobiocin-na	0.1333386483490162
mecamylamine-hcl	0.06253721912960296
aclarubicin	-0.4971060450164822
strychnine-hcl	2.1958825282666505
brd-k20620780	1.4633300468654502
brd-k76022557	0.0819536087049894
l-ergothioneine	0.825520718311035
fumagillin	-1.6240435336197474
suramin	-0.9107186615691519
efaroxan	-0.06817166648026242
goserelin-acetate	1.0105033108309163
brd-k07781811	1.131529729473827
naltrindole-hcl	1.1804896241196634
brd-k40841951	0.779436881484746
plicamycin	0.5826621181228928
brd-k77465015	1.7062415286685833
delavirdine	-0.35846490202791975
brd-k01978082	0.34730713436452804
naltriben-mesylate	-0.09261950965362671
dihydroergotamine-mesylate	-0.2592176973075536
